-5.45558483,-5.460627233,-5.305175901,-4.507227902,-4.389007183,-3.663152782,-3.097035866,-2.362458679,-2.540528894,-1.849786618,-1.028682084,-1.098020707,-1.22893256,-0.896048951,-2.854899269,-3.708951016,-4.460388947,-4.698932519,-4.956237192,-4.953480119,-5.163997678,-5.161036092,-5.741167033,-5.832141954,-5.831514598,-5.810419384,-5.800401244,-5.787695628,-5.761632239,-5.50601245,-5.341010582,-5.137625788,-4.939844162,-4.486196991,-3.931817214,-3.704211546,-2.696393626,-2.696393626,-2.667751074,-1.778164489,-1.873857773,-2.210512249,-3.690026218,-4.432860946,-4.793232657,-4.903984277,-4.855870901,-4.92373345,-5.431362084,-5.452837365,-5.572139169,-5.788705564,-5.804803373,-5.792484462,-5.551665347,-5.560669919,-5.382787821,-5.406973304,-5.205741322,-5.20794841,-5.021912242,-4.307343845,-3.651330799,-3.508080021,-3.281794662,-2.982873764,-2.697804898,-1.875700109,-2.250050525,-1.46298241,-1.365566851,-1.707908126,2.081537652,0.387352271,-1.812791581,-2.30785875,-3.367562234,-3.763403947,-3.762133192,-3.915142538,-4.125609443,-5.267681111,-5.398103653,-5.751168506,-5.824756258,-5.823561392,-5.828771103,-5.823188869,-5.814065757,-5.831804245,-5.771539798,-5.555030586,-4.633832564,-4.654099719,-4.160438385,-4.137600917,-4.107290094,-3.489485138
-7.78860814,-7.785060242,-7.530219413,-6.657899239,-6.336983663,-5.730539741,-5.09841659,-4.393722594,-4.397897396,-4.029021744,-3.919689152,-3.649624909,-3.644360017,-4.286124111,-4.947870839,-5.577934008,-6.498337734,-6.493043548,-6.800506896,-7.102529179,-7.101445609,-7.108743808,-7.899957539,-8.447175177,-8.560550656,-8.559916947,-8.565614425,-8.558154284,-8.637172787,-8.665491969,-8.621053565,-8.538924218,-8.539936403,-8.262995927,-7.851359621,-7.603220292,-6.448926954,-6.448926954,-6.422133263,-5.807362222,-3.537367957,-3.69189858,-3.970392387,-4.351455987,-4.862240158,-4.870983894,-4.900026076,-5.159073377,-5.733415153,-5.790496629,-6.098172605,-6.728261288,-7.026970822,-7.317212669,-8.05738257,-8.061729922,-8.24763674,-8.258304615,-8.250816297,-8.411628341,-8.536747569,-8.664707068,-8.635631739,-8.565423476,-8.562424678,-8.306464595,-8.124811142,-7.672525793,-7.408959961,-6.824583131,-6.528031261,-6.193599868,-5.8869057,-5.257650762,-4.771825319,-4.556131121,-3.800409903,-3.867426052,-3.593954671,-3.628567471,-3.59989057,-4.057277105,-4.028575099,-4.791655936,-5.101023747,-5.378622135,-5.363062675,-5.377000421,-5.429149988,-5.417790193,-5.669822973,-6.327312219,-7.511174684,-7.77969842,-8.009480379,-8.00466789,-8.002786572,-8.205955494
-8.369125478,-8.368365318,-8.44094237,-8.422357372,-8.354534399,-8.10324758,-7.740802896,-7.016130031,-7.011445299,-6.744845879,-5.869153226,-5.621424321,-4.615533938,-4.258202926,-3.94036611,-3.865761218,-4.100746708,-4.213289424,-4.266846164,-4.471651261,-4.463632495,-4.420763233,-5.09354158,-5.89013975,-5.900300867,-5.891369316,-6.185442595,-6.175017519,-6.449104028,-7.009631293,-7.273246097,-7.265288816,-7.513954785,-7.928861338,-8.098838863,-8.240493333,-8.467415527,-8.467415527,-8.443406511,-8.377817568,-6.542528766,-5.967996513,-4.924207964,-4.517158932,-4.127322277,-4.233337685,-4.059393093,-4.047075459,-3.858509115,-3.997190037,-3.904522033,-4.032983684,-4.142874507,-4.16966747,-4.807476913,-4.774325298,-4.785194475,-5.018045521,-5.050863372,-4.974009109,-5.537443209,-6.093494683,-6.382970945,-6.663472178,-6.926445237,-7.189649303,-7.45015142,-7.870841062,-8.055444514,-8.40825211,-8.40422174,-8.459720165,-8.470354503,-8.393144897,-8.179476053,-8.026023488,-7.152731516,-6.895169328,-6.891142108,-6.610107868,-6.633756002,-5.250935963,-5.202714527,-4.565534559,-4.34900354,-4.11715322,-4.222072408,-4.192824753,-3.926085306,-4.030355862,-4.095861624,-3.939852037,-4.053029724,-4.070180464,-4.461856664,-4.287048563,-4.361966239,-4.44974084
-6.905776486,-6.900228347,-6.610309931,-5.710283439,-5.464965041,-4.368700084,-3.655815814,-3.058529654,-2.761504572,-2.61545126,-2.447363065,-2.876350065,-4.057520919,-5.05565625,-6.118628255,-6.848612152,-7.093369238,-7.101458691,-7.014827416,-7.012196097,-6.923393517,-6.922382191,-6.052108726,-5.265105205,-4.99705794,-4.939150348,-4.69677986,-4.709039609,-4.387364173,-3.686297995,-3.246037639,-2.369913772,-2.7629451,-2.469390847,-2.6615515,-2.960167501,-3.614385996,-3.614385996,-3.907628072,-4.449845694,-7.094076132,-6.9430049,-5.868939173,-4.778539541,-3.913013626,-4.000037449,-4.028274204,-3.986066916,-3.436665772,-3.060100933,-2.774254015,-2.596222512,-2.87483273,-1.942695816,-3.331243006,-3.271786246,-3.431254499,-3.653243826,-3.655609242,-4.04796713,-4.415745063,-5.232414214,-5.756964509,-6.234771785,-6.222731653,-6.626571202,-6.915871982,-7.099744391,-7.049654837,-6.737383973,-6.380111892,-6.166933516,-5.930805188,-5.399606448,-4.314529489,-3.951854038,-2.783695068,-2.05697278,-2.667161588,-2.802144707,-2.651101699,-3.217697683,-3.773863035,-4.85605908,-5.434999811,-5.706438158,-5.703337612,-5.669233907,-5.942024003,-5.927057928,-6.17345525,-6.752213592,-7.06518387,-7.06978921,-6.891347604,-6.905837286,-6.912365365,-6.622486604
-7.358141963,-7.970645278,-8.064037407,-5.744708118,-4.740350207,-3.947425075,-5.815378838,-8.071918364,-7.946811628,-7.319437328,-4.395615795,-3.834002963,-7.253342469,-7.722781819,-4.859982965,-3.918862889,-6.732006004,-6.726266261,-7.591721727,-7.597710968,-8.051949863,-8.051915849,-5.430581999,-3.840416772,-3.841899692,-3.835081461,-4.256067106,-4.174466898,-5.035754152,-7.14595543,-7.842630524,-8.088695292,-7.789626006,-6.032659987,-4.204622295,-3.758447022,-6.593111667,-6.593111667,-7.495427603,-8.01330837,-7.780560698,-8.086296599,-4.234393664,-4.460908926,-6.439801101,-6.457419887,-7.393880483,-7.396763309,-8.067155381,-7.615789844,-6.765294116,-4.736546462,-3.978831723,-3.804544338,-5.857977429,-6.889371356,-6.901475824,-7.697993071,-7.705693368,-7.698551768,-7.932415844,-6.313422471,-4.371618789,-3.79828289,-3.780055715,-4.306883697,-6.312942129,-7.933725385,-7.70704087,-5.842405089,-4.77100249,-4.074433581,-3.78222351,-4.7008037,-7.618998525,-7.614763615,-4.488846025,-3.834300956,-3.86124856,-3.784010022,-3.646810443,-7.86800526,-8.090268901,-5.992387775,-4.145933239,-4.255353735,-4.086078558,-3.713763281,-3.758258743,-3.607544611,-3.922467288,-5.554714093,-7.492883078,-7.498823575,-5.535914898,-5.520588661,-5.503599671,-4.507436127
-5.750868118,-5.658100392,-5.537765103,-4.694041038,-4.758814984,-4.005766282,-3.724628568,-2.861735816,-3.045900255,-2.50803245,-2.298596596,-2.32362503,-2.123114968,-2.439923092,-2.513853477,-3.192462216,-3.681918448,-3.744600572,-3.941661684,-4.004420429,-3.971145144,-4.149653588,-4.907376977,-5.46226168,-5.607272345,-5.555806967,-5.709256131,-5.716384268,-5.923159449,-6.227881636,-6.315284786,-6.402914188,-6.51898055,-6.669612758,-6.73849185,-6.75286967,-6.594576507,-6.594576507,-6.548009037,-6.408900841,-4.429583447,-4.034970375,-3.045827379,-2.585649781,-2.305556408,-2.522956262,-2.212049511,-2.738881739,-2.377505668,-1.821772879,-2.409609106,-2.117977429,-2.168556147,-1.965638134,-2.768677509,-2.522972304,-3.062376778,-2.977512366,-2.934609757,-3.209072558,-3.165824404,-3.722915177,-3.987045375,-4.361607694,-4.506196244,-4.70495841,-5.00342511,-5.523128941,-5.757484727,-6.092702448,-6.28115236,-6.353035763,-6.501248923,-6.62093311,-6.743742512,-6.734888286,-6.439817357,-6.358001556,-6.285169495,-6.300374682,-6.196272368,-5.270237715,-5.237725584,-4.557335032,-4.194856685,-4.12871396,-3.945237348,-3.92669923,-3.964472038,-4.013129668,-3.788604623,-3.447738548,-2.272627651,-2.585915291,-2.484360294,-2.417689094,-2.019957376,-2.5492614
-3.324651517,-3.434366717,-2.931997245,-3.361473996,-2.660215567,-3.390200241,-3.113515985,-2.873107206,-3.549120462,-3.6806326,-3.530673667,-3.418471901,-2.906273964,-3.212702938,-3.224854321,-3.249551727,-2.940328391,-3.3074579,-2.902639674,-3.315948079,-2.840570619,-3.648127488,-3.275200242,-3.488254882,-3.010118673,-3.226480762,-3.477287993,-3.266639058,-3.310904555,-3.41912647,-3.047898659,-3.261704976,-3.330522973,-2.609917878,-3.431188262,-3.098028837,-3.373236219,-3.373236219,-2.956137549,-3.590955114,-7.616446223,-7.536230177,-7.281730741,-7.16052082,-7.058359021,-7.055433887,-7.043045885,-7.033312099,-6.92191906,-6.919679043,-6.870173265,-6.796403034,-6.739078582,-6.659504711,-6.538529144,-6.532645321,-6.508375932,-6.494577574,-6.4749545,-6.471543242,-6.387478667,-6.293672907,-6.224026265,-6.177277845,-6.181518382,-6.12419149,-6.05440457,-5.980409333,-5.91602666,-5.807659436,-5.80856845,-5.768286868,-5.72772628,-5.691639472,-5.562087547,-5.560912954,-5.389971113,-5.393362616,-5.312683155,-5.298171544,-5.394487036,-5.213402589,-5.094673797,-4.961703836,-4.956244558,-4.952080684,-5.004688605,-5.021989565,-5.022217297,-4.995688719,-4.907987169,-4.828382656,-4.698166537,-4.73354788,-4.685179015,-4.751482919,-4.604359434,-4.762427552
-6.085732636,-6.077528993,-5.137200519,-3.887499906,-3.918672468,-4.884518996,-6.725907676,-7.760750523,-7.763931589,-7.61572756,-6.150325492,-5.678412865,-3.852996727,-4.761363299,-7.080078959,-7.756893865,-6.687384961,-6.669628259,-5.729090274,-5.720999215,-5.728113274,-5.223416757,-3.779750145,-4.755362029,-5.193934223,-5.196891114,-5.113880162,-5.638578328,-6.152580082,-7.370160389,-7.615653683,-7.749631984,-7.763428298,-7.12211445,-5.805250879,-4.89541295,-4.017141996,-4.017141996,-4.083474072,-4.690984462,-5.834090285,-4.921099128,-4.306565982,-6.028189711,-7.299289376,-7.288113929,-7.28525873,-7.551404601,-7.693865019,-7.698417171,-7.211556331,-6.399641258,-5.463720577,-4.559527205,-3.880274851,-3.984427014,-3.91722591,-4.291962145,-4.265095354,-4.582473168,-5.48165465,-6.869149266,-7.529203872,-7.773926817,-7.716546376,-7.26685596,-6.893825105,-5.028378678,-4.261555488,-3.819757946,-4.012077801,-4.266847576,-4.924944156,-5.89514331,-7.490227721,-7.689562991,-5.576176286,-5.063645865,-5.107683217,-4.652796969,-4.703132272,-4.898993125,-4.913847381,-7.157932902,-7.672122548,-7.764203657,-7.769319248,-7.768299387,-7.744857329,-7.742279455,-7.604244881,-6.592018521,-4.128965733,-3.978149799,-4.022894962,-3.908946802,-3.980208878,-4.445349863
-8.444355471,-8.403362822,-8.331680126,-8.066122467,-8.029298437,-7.811105514,-7.659906155,-7.463026766,-7.456712651,-7.360709912,-7.171222625,-7.118500747,-6.858143365,-6.685550103,-6.540852657,-6.390488606,-6.240296484,-6.245672068,-6.171451036,-6.180173547,-6.148045689,-6.12537858,-5.961890047,-5.861020625,-5.830098413,-5.818688032,-5.808516156,-5.800493829,-5.73720298,-5.685595077,-5.637131848,-5.589857925,-5.524199013,-5.490941703,-5.44131212,-5.392620857,-5.241605907,-5.241605907,-5.254405029,-5.203980321,-4.824439872,-4.83734426,-4.706084614,-4.705978985,-4.548448159,-4.551835403,-4.611288038,-4.575209472,-4.537917431,-4.484529838,-4.535961624,-4.46765518,-4.407376882,-4.421228575,-4.329108827,-4.367615808,-4.163246867,-4.236749438,-4.234253368,-4.231528501,-4.274812812,-4.198365458,-4.192329938,-4.097357311,-4.268280266,-4.113170298,-4.068057319,-4.100389201,-3.948918593,-4.085969482,-3.867990433,-3.962793189,-4.07590911,-3.968061297,-3.74348757,-3.812794441,-3.932745016,-3.928119034,-3.803209105,-3.767521107,-3.978236182,-3.783552709,-3.76260457,-3.684918089,-3.651794243,-3.593157698,-3.721621327,-3.817571852,-3.758318679,-3.835451421,-3.661600601,-3.477693977,-3.672650166,-3.632560698,-3.61336125,-3.606204915,-3.461878568,-3.472217025
-6.853464813,-7.087679117,-7.307690487,-8.233501419,-8.299161207,-8.180788038,-7.602008679,-6.480708117,-6.489827401,-6.016157956,-4.992591669,-4.684717112,-4.761601649,-5.380351931,-6.796385789,-7.648801476,-8.2825528,-8.323259208,-8.324672222,-8.324875895,-8.28337125,-8.203982911,-7.460092308,-6.316402812,-6.067062458,-6.055137245,-5.826432431,-5.640030869,-5.357852388,-4.882446604,-4.639567565,-4.480620592,-4.422571729,-4.741968576,-5.008159068,-5.57434521,-6.965656125,-6.965656125,-7.407187689,-7.773876982,-6.594068404,-5.912938131,-4.579719498,-4.563100477,-5.049000502,-5.120830464,-5.083519135,-5.301821521,-5.962258725,-6.166164772,-6.686660179,-7.34406229,-7.732098504,-8.041200316,-8.337048693,-8.309604429,-8.249535566,-8.161566916,-8.163057713,-8.156211538,-7.742558475,-6.915280423,-6.210303772,-5.742086816,-5.515875353,-5.135781211,-4.79100387,-4.464315745,-4.573552792,-5.034401365,-5.444489786,-5.651175505,-6.11568919,-6.83071123,-7.688947178,-8.003176929,-8.185623951,-7.95030293,-7.787089914,-7.786135745,-7.615323229,-5.541608945,-5.350980352,-4.64897481,-4.431719297,-4.521470507,-4.420757602,-4.459578006,-4.599250544,-4.558924234,-4.725432627,-5.196132514,-6.76578117,-7.018678691,-7.465953284,-7.645121775,-7.64270827,-8.106853195
